KOI,,223.02,4545187,41.00812,54980.034,1015,14.708,19.077471,39.678001,6,1,872,416
KOI,,224.01,5547480,3.9798668,54965.0698,1249,14.782,19.709347,40.794842,3,2,492,22
KOI,,225.01,5801571,0.83859769,54974.53708,2543,14.784,19.660887,41.074711,3,2,24,327
KOI,,226.01,5959753,8.308485,54971.1142,825,14.817,19.442726,41.241039,8,4,835,66
KOI,,227.01,6185476,17.660113,54969.57258,1887,14.267,18.956802,41.519199,11,1,874,911
KOI,,229.01,3847907,3.57321,54967.93299,2934,14.72,19.384392,38.927959,2,1,182,1007
KOI,,230.01,3862246,4.7024972,54969.30758,4746,14.916,19.634497,38.956341,3,4,620,692
KOI,,231.01,4043443,119.83996,54994.8634,5839,14.945,19.160164,39.190731,6,2,423,944
KOI,,232.01,4833421,12.466071,54966.99872,2211,14.247,19.407459,39.949108,7,3,42,509
KOI,,232.02,4833421,5.766148,54967.0174,375,14.247,19.407459,39.949108,7,3,42,509
KOI,,232.03,4833421,21.58738,54975.9783,305,14.247,19.407459,39.949108,7,3,42,509
KOI,,232.04,4833421,37.99441,54996.0055,340,14.247,19.407459,39.949108,7,3,42,509
KOI,,232.05,4833421,56.25696,54997.2263,326,14.247,19.407459,39.949108,7,3,42,509
KOI,,233.01,5023956,1.8246458,54980.4828,5944,14.605,19.682789,40.155209,3,2,858,548
KOI,,234.01,8491277,9.613716,54965.1865,786,14.283,19.35721,44.518749,13,4,926,990
KOI,,235.01,8107225,5.632566,54966.8141,688,14.353,19.673996,43.915211,9,2,680,483
KOI,,236.01,8453211,5.7767407,54976.0974,3663,14.572,19.920137,44.420349,10,1,420,989
KOI,,237.01,8041216,8.508355,54967.785,625,14.176,19.730091,43.852051,9,3,1033,804
KOI,,238.01,7219825,17.23229,54968.0917,509,14.061,19.799908,42.78196,9,4,899,238
KOI,,238.02,7219825,26.69376,54977.0149,147,14.061,19.799908,42.78196,9,4,899,238
KOI,,239.01,6383785,5.640662,54971.55707,1287,14.762,19.813437,41.730209,4,1,272,964
KOI,,239.02,6383785,3.622714,54966.0003,145,14.762,19.813437,41.730209,4,1,272,964
KOI,,240.01,8026752,4.286859,54971.61452,1333,14.982,19.405342,43.860199,13,3,994,478
KOI,,241.01,11288051,13.821387,54964.7934,785,14.139,19.116852,49.064911,23,1,682,778
KOI,,241.02,11288051,30.95053,54986.8408,292,14.139,19.116852,49.064911,23,1,682,778
KOI,,241.03,11288051,3.410505,54964.5727,142,14.139,19.116852,49.064911,23,1,682,778
KOI,,242.01,3642741,7.2584656,54971.34349,3646,14.747,19.375767,38.707668,2,1,300,822
KOI,,243.01,9592579,2.6375741,54967.21231,5647,15.106,19.578007,46.29567,14,2,976,744
