,tic_id,RA,Dec,Tmag,Period,Epoc,Transit_Depth,Duration,Sectors,Camera,CCD,star_rad,star_mass,teff,logg,SN,Qingress
2292,158323471,286.975327309,46.5734200571,12.0224,1.04585,1683.617044,0.0013,0.056381773499999996,15,2,3,0.718103,0.841,5044.47,4.65049,10.00061,0.15036
2334,158324219,286.848973807,45.9892770961,10.8666,1.763905,1683.54841,0.02614,0.1447107662,15,2,3,1.53237,1.45,6760.0,4.22871,29.59098,0.26062
2335,158324229,286.860726543,45.9241657348,8.0658,1.763211,1683.557084,0.00626,0.14259087357,15,2,3,1.5438,1.251,6330.0,4.15814,15.85793,0.20771
2337,158324245,286.971573775,45.8924962312,11.5849,1.763905,1683.546774,0.00437,0.1491205287,15,2,3,2.06034,1.54,7001.62,3.99771,154.63711,0.19215
2360,158324703,287.109155011,46.0494347699,13.3344,0.1021,1683.486558,0.02534,0.049715552999999996,15,2,3,11.8156,,4672.0,,43.95415,-1.29829
2362,158324719,287.019424555,46.0620776589,12.1675,0.306267,1683.539718,0.00354,0.03398951166,15,2,3,5.82475,,4868.53,,13.72347,0.13619
2366,158324780,287.091904024,46.1074823318,9.82059,0.5146,1683.870501,0.01374,0.07378849399999998,15,2,3,1.47501,1.171,6157.28,4.16903,34.89878,0.42027
2374,158324984,287.076658576,46.2485973558,13.0027,0.384044,1683.730872,0.0017,0.06340182395999999,15,2,3,2.70381,1.09,5958.61,3.61154,30.88191,-0.01903
2377,158325014,287.037590716,46.3160170032,12.7343,0.384044,1683.732373,0.00506,0.09952884304,15,2,3,0.832301,0.761,4742.12,4.47889,40.78618,0.3363
2383,158325137,287.107052336,46.3589368827,13.451,0.097239,1683.483672,0.18402,0.00144983349,15,2,3,6.65496,,5001.05,,9.00932,0.24674
2398,158325378,287.131130062,46.5786677127,11.8008,1.57085,1684.721719,0.00091,0.244392843,15,2,3,1.84639,1.11,5998.79,3.95075,11.01854,0.05422
2414,158393125,287.125601687,46.7334781883,12.8064,0.8771,1683.674941,0.16195,0.139090518,15,2,3,1.99892,1.09,5943.0,3.8739,164.63142,0.34798
2416,158393140,287.067313848,46.761601025,10.8375,0.8771,1683.675064,0.14558,0.14171304699999998,15,2,3,11.1554,,4738.77,,190.23378,0.34905
2417,158393165,287.125764288,46.7635274434,13.1216,0.876405,1683.692565,0.00983,0.12919086105000002,15,2,3,1.87419,0.98,5541.51,3.88367,60.43408,0.283
2419,158393206,287.058733042,46.7954119975,12.964,3.498892,1684.993508,0.0044,0.1805428272,15,2,3,7.52677,,4963.08,,32.35093,0.49801
2420,158393214,287.122648579,46.8114557289,10.9433,3.498892,1684.994176,0.03422,0.22851263652000003,15,2,3,0.925075,1.0,5639.06,4.50571,91.65557,0.42052
2425,158393260,287.073041052,46.8954149859,13.3819,0.118072,1683.471013,0.0321,0.00124211744,15,2,3,0.891336,0.95,5440.0,4.51571,9.65609,0.249
2444,158393590,287.036275209,47.1841204167,13.077,0.172239,1683.607852,0.00722,0.06157716489,15,2,3,1.56926,1.11,6008.76,4.092,31.68189,-0.14539
2447,158393612,287.143243239,47.2244757768,12.5876,0.172239,1683.607017,0.20131,0.054227726760000004,15,2,3,0.784029,0.929,5364.27,4.61742,89.83248,-0.60733
2448,158393622,287.105860117,47.2367474511,12.1905,0.172239,1683.607249,0.06367,0.05665285188,15,2,3,1.06722,1.11,6015.55,4.42688,89.70782,-0.71062
2454,158393735,287.093649538,47.3712779181,12.5128,1.359739,1683.617002,0.00409,0.14769485018,15,2,3,5.55202,,4804.9,,10.45915,0.17461
2469,158393963,287.159333307,47.5469575039,11.1344,0.08335,1683.441477,0.02001,0.0018428685,15,2,3,11.4171,,4726.99,,10.92786,0.20467
2475,158394030,287.042421782,47.5899683017,12.569,2.028489,1684.099723,0.12718,0.19144879182000002,15,2,3,2.158,1.07,5904.08,3.79935,555.48705,0.40288
2506,158394590,287.290113112,47.9238401179,13.09,0.6146,1683.720879,0.00188,0.06400444400000001,15,2,3,2.18422,1.04,5807.55,3.77651,18.24683,0.15736
2516,158394773,287.275311172,47.7694543886,12.443,0.890294,1684.29707,0.00063,0.141556746,15,2,3,5.87496,,4864.02,,10.56553,0.0119
2531,158394974,287.21809435,47.5139179203,12.9226,1.151405,1684.42636,0.00439,0.15922779744999999,15,2,3,10.8176,,4909.5,,14.16125,0.14522
2614,158413823,287.189664596,45.9973306062,12.7996,0.245155,1683.509632,0.00033,0.04891087405,15,2,3,1.677,1.38,6594.0,4.12888,11.61695,0.12925
2651,158415719,287.41954279,45.7662901708,13.3498,0.104183,1683.484418,0.15129,0.00108454503,15,2,3,1.18596,1.13,6059.23,4.34301,10.04331,0.24587
2654,158415873,287.341723475,45.8126081217,13.4626,0.103489,1683.453942,0.00194,0.01037063269,15,2,3,0.626224,1.06,5870.0,4.86991,12.16015,0.24291
2675,158416443,287.36941753,46.3450487337,10.8819,0.876405,1683.694619,0.00566,0.10645691535,15,2,3,4.84744,,4759.22,,29.18068,0.18098
2676,158416520,287.44452922,46.3503568394,12.5578,0.8771,1683.674662,0.00751,0.139257167,15,2,3,1.09885,1.01,5675.74,4.36051,134.37355,0.34355
2693,158417251,287.391153124,46.5818469686,10.8423,0.518767,1683.856881,0.02826,0.12405275271,15,2,3,8.8484,,4568.92,,45.28654,-0.08662
2694,158417293,287.35597028,46.5894051832,13.1291,0.518767,1683.853927,0.00334,0.11890658406999999,15,2,3,1.38344,1.37,6593.0,4.29287,41.1171,-0.36459
2721,158486998,287.436156505,46.9154458874,12.5689,0.268767,1683.462363,0.00938,0.0643159431,15,2,3,6.00846,,4860.11,,44.32539,0.36471
2732,158487278,287.447040917,47.0762497681,11.9511,0.5271,1683.67293,0.01589,0.359466387,15,2,3,2.25394,1.58,7117.06,3.93084,96.08119,-1.14324
2758,158487682,287.383218067,47.4943180758,12.9976,0.349322,1683.585786,0.00374,0.0687815018,15,2,3,1.00189,1.05,5819.53,4.45762,15.0906,-0.16165
2770,158487874,287.424347731,47.7151436843,12.9282,0.82085,1684.067445,0.00285,0.0713072395,15,2,3,8.05727,,4734.82,,12.04459,0.16876
2777,158487955,287.364052434,47.7851927373,13.0256,1.195155,1684.425764,0.00109,0.0712551411,15,2,3,0.799053,0.611,3932.0,4.41896,11.98801,0.18912
2793,158488307,287.563880541,47.7786074135,12.8574,0.251405,1683.673449,0.00687,0.031189304299999998,15,2,3,10.6006,,4877.18,,18.88969,0.11899
2803,158488475,287.605730262,47.696081631,13.1636,8.976625,1688.536675,0.02132,0.14174090874999998,15,2,3,1.43702,1.48,6834.0,4.2934,26.16504,0.21234
2804,158488477,287.557450721,47.6674416277,12.0338,8.976625,1688.536464,0.05404,0.14425436375,15,2,3,1.00269,0.896,5245.16,4.38805,23.10743,0.20836
2834,158489063,287.662333872,47.1064235935,12.1189,2.227794,1685.588102,0.00022,0.25102782792,15,2,3,1.07499,1.2,6214.5,4.45444,9.53136,0.15276
2907,158490401,287.558519303,46.103414363,11.7439,12.70471,1695.080253,0.03013,0.116883332,15,2,3,5.99049,,4812.77,,104.96666,0.29012
2920,158490710,287.614973546,45.8955304589,10.2744,0.507655,1683.739983,0.00312,0.08221980379999999,15,2,3,13.2182,,4497.98,,12.87639,0.01817
2921,158490735,287.580504925,45.8850635518,12.5699,0.507655,1683.73857,0.00199,0.11728353465,15,2,3,1.05555,0.869,5145.31,4.33013,28.54949,-0.19685
2931,158490955,287.594395652,45.7659687595,12.5407,0.14585,1683.485279,0.00266,0.011545485999999999,15,2,3,64.3214,,3932.06,,14.7821,0.26615
2934,158491035,287.593573396,45.7218522269,12.2576,0.436128,1683.573852,0.00048,0.04108761888,15,2,3,4.82046,,4888.6,,9.11524,0.23589
2936,158491049,287.640121581,45.7013718167,11.6181,0.261822,1683.479393,0.00492,0.0369692664,15,2,3,1.43169,1.45,6768.0,4.28774,10.39755,0.17526
2948,158491288,287.567856254,45.5883066704,12.4484,12.079345,1694.348107,0.04689,0.3121302748,15,2,3,1.71443,,7116.31,,148.40666,0.31833
2970,158491637,287.723794013,45.3997287378,12.2954,0.268767,1683.463054,0.00903,0.06548776721999999,15,2,3,7.51642,,4633.4,,47.16874,0.38041
2974,158491748,287.775949431,45.5096345297,13.1575,0.259739,1683.462932,0.00457,0.03600242279,15,2,3,1.25099,0.96,5482.66,4.22583,11.40988,0.16963
2975,158491752,287.718384097,45.5336972831,13.388,0.259739,1683.45804,0.01539,0.07649053810999999,15,2,3,0.938404,1.02,5716.0,4.50189,21.29413,0.41511
2976,158491757,287.723605558,45.5403728698,12.8353,0.259739,1683.458692,0.00461,0.03492710333,15,2,3,2.30097,1.02,5709.49,3.72284,10.54735,0.03957
2977,158491772,287.786979258,45.5436763961,9.4853,0.129878,1683.454517,0.00048,0.06655078598,15,2,3,,,3011.0,,26.53689,-0.68479
2995,158492129,287.678548304,45.7570402074,10.8649,0.186822,1683.447952,0.01483,0.041474484,15,2,3,2.83495,1.36,6559.0,3.66652,34.20949,-0.37832
3006,158492249,287.684530895,45.9196394934,11.1164,0.194461,1683.495256,0.00094,0.01823460797,15,2,3,11.89,,4545.47,,10.18902,0.21475
3009,158492310,287.687978,45.948729,11.702,1.50835,1684.149985,0.00354,0.22246654150000003,15,2,3,0.902603,,5618.15,,14.87819,0.08776
3010,158492314,287.780242957,46.0036566968,11.1356,0.502794,1683.669845,0.00477,0.44459056655999996,15,2,3,1.02714,1.027,5745.33,4.42638,78.71792,4.65821
3030,158559083,287.802726406,46.3217343559,12.4157,0.111128,1683.468551,0.00351,0.00109572208,15,2,3,1.43008,1.25,6331.6,4.22426,10.02817,0.25535
3035,158559230,287.772585713,46.3935785791,13.3696,0.32085,1683.452848,0.00924,0.066146436,15,2,3,0.79701,0.799,4889.38,4.53769,39.82489,0.423
3038,158559272,287.756796233,46.4344076159,10.434,0.163211,1683.511626,0.00043,0.06712868429999999,15,2,3,41.8077,,4242.94,,34.35848,-0.81902
3043,158559335,287.816596428,46.6467657746,13.4277,0.588905,1683.686161,0.00069,0.072788658,15,2,3,1.63827,1.03,5751.0,4.02213,10.14535,0.11387
3054,158559512,288.346588,45.253605,13.366,0.140294,1683.488275,0.14352,0.05451544252,15,2,3,,,,,115.89264,-0.8647
3080,158560017,292.742432,46.712242,12.948,1.031267,1684.220101,0.01424,0.10979899749,15,2,3,,,,,52.41473,0.3877
3081,158560021,295.810638,40.14706,13.092,1.031267,1684.225471,0.01212,0.10878835582999999,15,2,3,,,,,44.18381,0.47983
3092,158560303,298.510345,49.937885,12.369,0.663211,1683.610137,0.06004,0.10978131683,15,2,3,,,,,40.08619,0.38419
3102,158560627,299.768097,50.790695,13.076,0.406267,1683.504359,0.01789,0.1175330431,15,2,3,,,,,36.89236,-0.43092
3111,158560856,296.382751,43.140575,12.999,0.072933,1683.473226,0.01018,0.00074172861,15,2,3,,,,,12.02788,0.19624
3113,158560879,297.791931,42.004166,13.23,0.288905,1683.563057,0.0058,0.0787497249,15,2,3,,,,,46.50226,0.39673
3116,158560900,287.774608031,46.7955982774,13.1754,0.072933,1683.430959,0.00849,0.00174601602,15,2,3,2.63983,,4971.92,,11.57741,0.25826
3117,158560917,287.711285568,46.8113872372,13.3805,0.288905,1683.561554,0.03523,0.04866893630000001,15,2,3,8.22212,,4684.0,,34.5833,-0.10531
3119,158560935,287.77455022,46.828387556,10.025,3.283593,1686.156397,0.00052,0.17872596699,15,2,3,11.8489,,4745.27,,9.42436,0.17713
3136,158561112,287.772754004,46.9741733396,12.2632,0.713905,1684.107118,0.00122,0.09332880065000002,15,2,3,1.53825,1.1,5977.84,4.10541,11.89194,0.11692
3159,158561533,287.756082609,47.3020397787,13.2227,1.905572,1684.643415,0.00403,0.1737881664,15,2,3,1.4027,1.25,6335.71,4.24105,9.032,0.18988
3161,158561566,287.708814,47.33305,11.636,6.789419,1685.294532,0.0012,0.23701861728999996,15,2,3,2.00068,,6378.0,,11.57223,0.14112
3174,158561883,287.741142195,47.6202780409,12.0012,0.546544,1683.603178,0.00118,0.06291267984,15,2,3,1.24548,1.06,5871.39,4.2727,12.68523,0.1647
3193,158562308,287.917788564,47.9158167616,10.7745,0.238905,1683.479662,0.00145,0.021178928250000003,15,2,3,2.07606,1.01,5672.49,3.80791,10.54619,0.21554
3194,158562326,287.910609213,47.8959226591,9.739,0.238905,1683.621691,0.00228,0.02341985715,15,2,3,2.42747,1.65,7300.0,3.88524,13.42319,0.21482
3227,158624452,287.875880882,47.3755359227,9.9835,10.783634,1685.326541,0.00069,0.17491054347999996,15,2,3,10.3337,,4879.79,,9.69754,0.18137
3255,158625050,287.864994297,46.9815851589,10.7191,1.15835,1684.631781,0.00053,0.22277387199999998,15,2,3,1.15131,1.019,5713.1,4.32386,11.77533,-0.21512
3257,158625122,287.923811455,46.9201932506,11.919,0.129878,1683.461491,0.00165,0.028912141579999998,15,2,3,2.90158,1.65,7292.55,3.73028,18.9731,0.1225
3273,158625449,287.89074748,46.6634130561,11.7192,1.177794,1684.232791,0.00136,0.03405002454,15,2,3,0.782574,0.906,5280.8,4.60814,9.38043,0.20984
3276,158625514,287.829389534,46.615279488,9.617,1.717378,1685.075746,0.00034,0.15870290098,15,2,3,10.1756,,4973.0,,9.28656,0.18101
3280,158625549,287.941382347,46.5823821281,13.217,7.514023,1683.561611,0.12302,0.13908456573,15,2,3,1.09688,0.97,5523.0,4.34452,106.69721,0.39975
3285,158625650,287.853352919,46.5026036703,12.998,0.486822,1683.660424,0.00778,0.08773019262,15,2,3,1.84922,1.28,6393.94,4.0113,29.7334,-0.27324
3299,158625933,287.953473315,46.2998660977,11.9515,13.883231,1693.763663,0.00318,0.22615783299,15,2,3,1.04889,1.07,5901.9,4.42599,9.42917,0.01697
3320,158626298,287.91312135,46.0312525536,10.0635,0.211128,1683.499502,0.00041,0.02039707608,15,2,3,14.4182,,4476.96,,10.68905,0.16949
3350,158626827,287.84041287,45.5997683527,11.3759,0.294461,1683.689597,0.00603,0.07353869013999999,15,2,3,5.95295,,4737.46,,70.62131,-0.47508
3383,158659328,287.998229192,45.3964328422,13.3354,0.243767,1683.595466,0.00198,0.03413956835,15,2,3,1.20954,1.01,5695.06,4.27715,9.10784,0.165
3388,158659448,288.03401394,45.4933913794,9.5214,2.2521,1683.714054,0.00041,0.134270202,15,2,3,8.8237,,4618.75,,9.65344,0.17335
3403,158659698,288.030718471,45.6366526828,13.0639,0.107655,1683.437596,0.00702,0.05923501065,15,2,3,3.48557,1.64,7270.8,3.56836,38.38249,-1.04429
3417,158660073,288.034122857,45.9035048155,8.8478,0.530572,1683.92478,0.00058,0.09205954772000001,15,2,3,58.1543,,3675.0,,33.3203,-0.10156
3451,158660605,288.024556761,46.3058397962,11.8536,2.178489,1685.306192,3.72037,0.09881626103999999,15,2,3,1.39081,1.09,5954.06,4.18896,138.09035,0.4466
3453,158660631,288.020261222,46.3241296104,8.80499,1.088905,1684.223286,0.40637,0.14278811265,15,2,3,1.61221,1.073,5905.42,4.05383,122.79065,0.4412
3454,158660639,287.996114021,46.329390418,13.477,2.178489,1684.21623,2.84474,0.14545771052999998,15,2,3,1.77501,1.27,6369.36,4.04347,82.64754,0.14705
3456,158660667,287.991249157,46.3568739151,13.4183,1.088905,1684.224135,0.05176,0.1398589582,15,2,3,,,5484.47,,56.28479,0.42482
3466,158660874,288.051049041,46.5139482808,10.8354,0.410433,1683.596096,0.00323,0.044872639889999996,15,2,3,3.09478,1.55,7037.51,3.64714,12.50414,0.34509
3468,158660899,288.060529967,46.5325355265,9.3951,0.410433,1683.678298,0.00028,0.03970939275,15,2,3,28.2466,,4227.09,,9.23405,0.22669
3478,158661167,288.025542883,46.7488375574,13.4877,0.763905,1683.931311,0.08651,0.13980989309999997,15,2,3,0.896404,0.95,5429.0,4.51078,111.3925,0.37732
3484,158661299,288.117506919,46.8712277727,11.0801,0.2521,1683.49179,0.00089,0.03264947099999999,15,2,3,1.19096,1.209,6240.99,4.3687,15.23465,0.15325
3485,158661303,288.057927154,46.8726892952,12.6424,0.2521,1683.489806,0.00153,0.040973813,15,2,3,1.39878,1.02,5707.95,4.15517,10.52737,0.02016
3487,158661317,288.103680864,46.8780855501,12.4989,0.2521,1683.489637,0.01434,0.062856093,15,2,3,2.28038,0.96,5464.28,3.70433,49.59037,0.42309
3488,158661318,288.062971813,46.8781743476,12.2668,0.2521,1683.490236,0.00361,0.043741870999999995,15,2,3,1.34674,1.07,5906.66,4.20888,26.06599,0.10882
3521,158661874,288.143192355,47.3259791398,11.9041,0.100017,1683.469585,0.00139,0.012931197929999997,15,2,3,2.34706,1.74,7535.0,3.93757,12.52104,0.04833
3524,158661934,288.065459471,47.3749804121,5.6658,7.569653,1684.238105,0.00029,0.21437257296,15,2,3,35.8864,,4943.0,,11.61507,0.20499
3556,158662688,288.223919318,47.8925129149,13.4768,0.499322,1683.834424,0.01636,0.00634638262,15,2,3,1.29907,1.06,5851.58,4.23611,9.46331,0.25207
3570,158662998,288.211103351,47.6342562294,13.4006,0.325711,1683.712899,0.00553,0.08010862044999999,15,2,3,1.83073,1.07,5905.44,3.9422,25.75811,-0.09586
3625,158664107,288.205579682,46.7667826014,12.6019,0.381267,1683.697931,0.00142,0.06101415801000001,15,2,3,8.373,,4502.99,,11.08341,0.23399
3626,158664134,288.198704616,46.748921169,12.4893,0.381267,1683.699496,0.02011,0.065959191,15,2,3,10.7185,,4636.52,,32.0253,-0.10058
3650,158664476,288.301870654,46.4971409477,12.0257,0.251405,1683.560322,0.00121,0.11656392824999999,15,2,3,8.75146,,4687.26,,25.76395,-1.01687
3658,158664613,288.282285016,46.3976090435,10.1895,7.158123,1684.192889,0.00072,0.15755028722999997,15,2,3,11.5901,,4775.22,,9.24845,0.19026
3677,158665045,288.194617863,46.0704680455,11.3611,0.534739,1683.534377,0.00184,0.22054240577,15,2,3,1.8464,,6865.61,,22.29637,-0.58583
3700,158665393,288.278534262,45.8078809415,11.8173,8.292254,1690.499043,0.00209,0.16028926982,15,2,3,11.4522,,4553.86,,9.08636,0.17121
3726,158665964,288.186669838,45.4135471304,9.8851,5.889712,1686.239456,0.00068,0.13192954880000002,15,2,3,10.5418,,4882.56,,9.31609,0.1967
3749,158666490,288.160101012,45.0741419588,12.9078,0.111128,1683.435573,0.01383,0.0010368242400000001,15,2,3,1.13658,0.98,5555.2,4.31809,10.71522,0.24266
3754,158727881,288.381011227,44.9433473216,11.3152,1.011822,1683.804147,0.00076,0.13443067092,15,2,3,5.23241,,5047.81,,9.17747,0.06311
3763,158728098,288.448119435,45.0768292704,12.0873,0.365989,1683.711048,0.00138,0.06363450743,15,2,3,1.44148,1.11,6015.73,4.16578,15.47356,-0.01083
3798,158728853,288.441557596,45.6090170512,11.2295,0.828489,1684.047004,0.0365,0.10786098291,15,2,3,3.64324,,5715.96,,261.29217,0.4108
3799,158728860,288.44456221,45.6126566607,12.6446,0.828489,1684.046913,0.13998,0.10735560462,15,2,3,0.887284,,5072.19,,273.9457,0.4204
3835,158729598,288.414994454,46.1427175429,9.0819,0.406267,1683.797588,0.00044,0.20074058737,15,2,3,12.8324,,4415.84,,29.25899,-1.49225
3840,158729644,288.437741935,46.1691919578,13.1462,2.067378,1685.398242,0.00276,0.19458161736000001,15,2,3,2.80253,1.07,5880.03,3.57235,10.26575,0.17212
3861,158730023,288.334973949,46.4466634873,13.4844,0.754878,1684.043442,0.00652,0.10434678594,15,2,3,4.18279,,4964.0,,14.68582,0.12408
3863,158730052,288.331819718,46.471761437,8.5508,0.503489,1683.780989,0.00388,0.10090423049,15,2,3,76.5609,,4222.97,,28.82812,-0.50633
3864,158730053,288.3271808,46.4717056494,12.2458,0.503489,1683.779968,0.15362,0.13863066125999998,15,2,3,1.98526,1.13,6052.27,3.89551,52.45708,0.41245
3865,158730058,288.345475463,46.4778994224,12.3413,0.503489,1683.781277,0.05832,0.09833643658999999,15,2,3,1.22955,1.24,6300.0,4.352,27.35013,-0.00358
3896,158730573,288.32635451,46.852980646,13.0494,6.527501,1686.518989,0.06081,0.5391715826000001,15,2,3,5.9534,,4793.73,,10.58847,0.09615
3897,158730586,288.326071516,46.8600503223,12.8029,6.525666,1686.527864,0.05161,0.5570961064200001,15,2,3,3.98385,,5107.99,,10.70927,0.12069
3912,158731023,288.407897446,47.1962271999,13.2983,0.351405,1683.760808,0.00681,0.0740269773,15,2,3,1.52499,1.19,6197.0,4.14708,26.9991,0.38842
3961,158785243,288.595743701,47.8120483233,11.1152,0.309739,1683.651828,0.00071,0.04822016752,15,2,3,10.9645,,4695.97,,12.09624,0.24473
3990,158785940,288.614740412,47.2464441878,12.3842,0.454878,1683.772974,0.00334,0.057605749920000004,15,2,3,1.8428,1.3,6442.65,4.02105,22.5478,0.4447
4007,158786332,288.585755325,46.9474603998,11.7071,0.263211,1683.620014,0.00115,0.04026338666999999,15,2,3,4.73704,,5078.31,,15.37354,0.00484
4046,158787123,288.610546014,46.3293056291,13.044,0.429878,1683.673884,0.03952,0.08946620935999999,15,2,3,1.99036,1.37,6572.44,3.97693,33.15075,-0.03764
4047,158787136,288.627567303,46.3218104381,12.6435,0.429878,1683.672119,0.0121,0.09295251993999999,15,2,3,1.4749,0.97,5538.78,4.08731,32.19984,-0.06701
4050,158787200,288.53336786,46.266671286,11.0705,0.294461,1683.710588,0.00271,0.038692175399999994,15,2,3,2.29488,1.65,7288.74,3.93403,11.07153,0.12165
4105,158788034,288.518819763,45.6525043686,11.5612,0.456961,1683.888894,0.00236,0.22660695990000002,15,2,3,2.12026,1.56,7070.0,3.97841,52.93417,-1.1571
4111,158788132,288.548338866,45.5830863149,10.3645,0.504183,1683.86773,0.00477,0.25096213008,15,2,3,1.64185,1.63,7255.23,4.21959,55.9873,-1.14378
4117,158788249,288.483850365,45.4928175835,13.323,0.417378,1683.625797,0.00403,0.06877137306,15,2,3,0.938785,1.02,5700.69,4.50154,13.50142,-0.04469
4168,158835138,288.69692697,44.7347865926,11.8949,12.117191,1693.983623,0.00363,0.23325592675,15,2,3,1.24523,1.1,5974.35,4.28896,10.69746,0.21371
4209,158836116,288.763122921,45.3971284072,12.528,1.023628,1683.479334,0.00369,0.10386753316,15,2,3,1.78409,1.49,6872.0,4.10842,11.12592,0.29248
4210,158836118,288.764053914,45.3995721,11.3166,0.511822,1683.479479,0.00101,0.07816033762,15,2,3,27.7522,,4058.0,,10.74972,0.20244
4212,158836130,288.776642859,45.4078261768,10.9741,1.023628,1684.489275,0.00069,0.09167612368,15,2,3,10.5673,,4815.0,,9.11694,0.24228
4278,158837257,288.72250524,46.1515961586,12.1485,2.409044,1685.096061,0.00559,0.1979029646,15,2,3,17.2537,,4422.37,,24.28559,0.34703
4281,158837282,288.764396236,46.174937462,13.3904,2.409739,1685.097737,0.03683,0.22658775817000001,15,2,3,8.60494,,4633.0,,20.81525,0.26152
4282,158837283,288.725578365,46.1754588128,11.737,2.409739,1685.085981,0.03729,0.29818110386,15,2,3,75.4517,,3716.99,,81.07115,0.40711
